areaCode,areaName,areaType,date,cumCasesBySpecimenDateRate
E12000003,Yorkshire and The Humber,region,26/03/2020,20.4
E12000003,Yorkshire and The Humber,region,25/03/2020,17.2
E12000003,Yorkshire and The Humber,region,24/03/2020,14.5
E12000003,Yorkshire and The Humber,region,23/03/2020,11.7
E12000003,Yorkshire and The Humber,region,22/03/2020,9
E12000003,Yorkshire and The Humber,region,21/03/2020,7.3
E12000003,Yorkshire and The Humber,region,20/03/2020,6
E12000003,Yorkshire and The Humber,region,19/03/2020,4.9
E12000003,Yorkshire and The Humber,region,18/03/2020,3.9
E12000003,Yorkshire and The Humber,region,17/03/2020,3
E12000003,Yorkshire and The Humber,region,16/03/2020,2.5
E12000003,Yorkshire and The Humber,region,15/03/2020,2
E12000003,Yorkshire and The Humber,region,14/03/2020,1.8
E12000003,Yorkshire and The Humber,region,13/03/2020,1.6
E12000003,Yorkshire and The Humber,region,12/03/2020,1.4
E12000003,Yorkshire and The Humber,region,11/03/2020,1.1
E12000003,Yorkshire and The Humber,region,10/03/2020,0.9
E12000003,Yorkshire and The Humber,region,09/03/2020,0.6
E12000003,Yorkshire and The Humber,region,08/03/2020,0.5
E12000003,Yorkshire and The Humber,region,07/03/2020,0.4
E12000003,Yorkshire and The Humber,region,06/03/2020,0.3
E12000003,Yorkshire and The Humber,region,05/03/2020,0.3
E12000003,Yorkshire and The Humber,region,04/03/2020,0.3
E12000003,Yorkshire and The Humber,region,03/03/2020,0.3
E12000003,Yorkshire and The Humber,region,02/03/2020,0.2
E12000003,Yorkshire and The Humber,region,01/03/2020,0.1
E12000003,Yorkshire and The Humber,region,29/02/2020,0.1
E12000003,Yorkshire and The Humber,region,28/02/2020,0.1
E12000004,East Midlands,region,04/10/2021,12278.4
E12000004,East Midlands,region,03/10/2021,12260.8
E12000004,East Midlands,region,02/10/2021,12200.8
E12000004,East Midlands,region,01/10/2021,12153.7
E12000004,East Midlands,region,30/09/2021,12096.2
E12000004,East Midlands,region,29/09/2021,12034.1
E12000004,East Midlands,region,28/09/2021,11967.9
E12000004,East Midlands,region,27/09/2021,11896.4
E12000004,East Midlands,region,26/09/2021,11818.4
E12000004,East Midlands,region,25/09/2021,11765.2
E12000004,East Midlands,region,24/09/2021,11714.6
E12000004,East Midlands,region,23/09/2021,11655.7
E12000004,East Midlands,region,22/09/2021,11591.1
E12000004,East Midlands,region,21/09/2021,11521.9
E12000004,East Midlands,region,20/09/2021,11446.6
E12000004,East Midlands,region,19/09/2021,11369.7
E12000004,East Midlands,region,18/09/2021,11313
E12000004,East Midlands,region,17/09/2021,11267.6
E12000004,East Midlands,region,16/09/2021,11220.9
E12000004,East Midlands,region,15/09/2021,11172.2
E12000004,East Midlands,region,14/09/2021,11123.2
E12000004,East Midlands,region,13/09/2021,11073.3
E12000004,East Midlands,region,12/09/2021,11016.4
E12000004,East Midlands,region,11/09/2021,10974
E12000004,East Midlands,region,10/09/2021,10938.3
E12000004,East Midlands,region,09/09/2021,10895.6
E12000004,East Midlands,region,08/09/2021,10844.2
E12000004,East Midlands,region,07/09/2021,10790.5
E12000004,East Midlands,region,06/09/2021,10730.8
E12000004,East Midlands,region,05/09/2021,10661.1
E12000004,East Midlands,region,04/09/2021,10612.8
E12000004,East Midlands,region,03/09/2021,10566.1
E12000004,East Midlands,region,02/09/2021,10511.3
E12000004,East Midlands,region,01/09/2021,10454.1
E12000004,East Midlands,region,31/08/2021,10392.7
E12000004,East Midlands,region,30/08/2021,10325.9
E12000004,East Midlands,region,29/08/2021,10276.1
E12000004,East Midlands,region,28/08/2021,10237.4
E12000004,East Midlands,region,27/08/2021,10199
E12000004,East Midlands,region,26/08/2021,10150.2
E12000004,East Midlands,region,25/08/2021,10097
E12000004,East Midlands,region,24/08/2021,10040.3
E12000004,East Midlands,region,23/08/2021,9985
E12000004,East Midlands,region,22/08/2021,9923.4
E12000004,East Midlands,region,21/08/2021,9876.7
E12000004,East Midlands,region,20/08/2021,9829.2
E12000004,East Midlands,region,19/08/2021,9781.3
E12000004,East Midlands,region,18/08/2021,9728.8
E12000004,East Midlands,region,17/08/2021,9671.1
E12000004,East Midlands,region,16/08/2021,9614.9
E12000004,East Midlands,region,15/08/2021,9553.6
E12000004,East Midlands,region,14/08/2021,9510.6
E12000004,East Midlands,region,13/08/2021,9467.7
E12000004,East Midlands,region,12/08/2021,9421.3
E12000004,East Midlands,region,11/08/2021,9365.6
E12000004,East Midlands,region,10/08/2021,9310.8
E12000004,East Midlands,region,09/08/2021,9257.6
E12000004,East Midlands,region,08/08/2021,9201.8
E12000004,East Midlands,region,07/08/2021,9161.7
E12000004,East Midlands,region,06/08/2021,9123.2
E12000004,East Midlands,region,05/08/2021,9074.2
E12000004,East Midlands,region,04/08/2021,9018.9
E12000004,East Midlands,region,03/08/2021,8961.8
E12000004,East Midlands,region,02/08/2021,8907.9
E12000004,East Midlands,region,01/08/2021,8856.5
E12000004,East Midlands,region,31/07/2021,8820.7
E12000004,East Midlands,region,30/07/2021,8783.5
E12000004,East Midlands,region,29/07/2021,8741.2
E12000004,East Midlands,region,28/07/2021,8693.3
E12000004,East Midlands,region,27/07/2021,8640.2
E12000004,East Midlands,region,26/07/2021,8590.8
E12000004,East Midlands,region,25/07/2021,8543.3
E12000004,East Midlands,region,24/07/2021,8508.9
E12000004,East Midlands,region,23/07/2021,8474.6
E12000004,East Midlands,region,22/07/2021,8434.7
E12000004,East Midlands,region,21/07/2021,8388.8
E12000004,East Midlands,region,20/07/2021,8335.7
E12000004,East Midlands,region,19/07/2021,8277.5
E12000004,East Midlands,region,18/07/2021,8203.2
E12000004,East Midlands,region,17/07/2021,8147.7
E12000004,East Midlands,region,16/07/2021,8089
E12000004,East Midlands,region,15/07/2021,8004.6
E12000004,East Midlands,region,14/07/2021,7913.6
E12000004,East Midlands,region,13/07/2021,7832.2
E12000004,East Midlands,region,12/07/2021,7761.9
E12000004,East Midlands,region,11/07/2021,7693.3
E12000004,East Midlands,region,10/07/2021,7649.4
E12000004,East Midlands,region,09/07/2021,7608.7
E12000004,East Midlands,region,08/07/2021,7563.3
E12000004,East Midlands,region,07/07/2021,7517
E12000004,East Midlands,region,06/07/2021,7466.2
E12000004,East Midlands,region,05/07/2021,7417.6
E12000004,East Midlands,region,04/07/2021,7371.1
E12000004,East Midlands,region,03/07/2021,7337
E12000004,East Midlands,region,02/07/2021,7307.1
E12000004,East Midlands,region,01/07/2021,7274.9
E12000004,East Midlands,region,30/06/2021,7240.6
E12000004,East Midlands,region,29/06/2021,7208.8
E12000004,East Midlands,region,28/06/2021,7176.3
E12000004,East Midlands,region,27/06/2021,7144.7
E12000004,East Midlands,region,26/06/2021,7124.3
E12000004,East Midlands,region,25/06/2021,7105.9
E12000004,East Midlands,region,24/06/2021,7086.6
E12000004,East Midlands,region,23/06/2021,7069.3
E12000004,East Midlands,region,22/06/2021,7051.6
E12000004,East Midlands,region,21/06/2021,7034.7
E12000004,East Midlands,region,20/06/2021,7019.3
E12000004,East Midlands,region,19/06/2021,7009.6
E12000004,East Midlands,region,18/06/2021,7001
E12000004,East Midlands,region,17/06/2021,6989.8
E12000004,East Midlands,region,16/06/2021,6979.4
E12000004,East Midlands,region,15/06/2021,6968.1
E12000004,East Midlands,region,14/06/2021,6956.9
E12000004,East Midlands,region,13/06/2021,6946.8
E12000004,East Midlands,region,12/06/2021,6940.2
E12000004,East Midlands,region,11/06/2021,6933.7
E12000004,East Midlands,region,10/06/2021,6926.4
E12000004,East Midlands,region,09/06/2021,6919.5
E12000004,East Midlands,region,08/06/2021,6911.4
E12000004,East Midlands,region,07/06/2021,6904
E12000004,East Midlands,region,06/06/2021,6895.5
E12000004,East Midlands,region,05/06/2021,6889.9
E12000004,East Midlands,region,04/06/2021,6885.5
E12000004,East Midlands,region,03/06/2021,6880.2
E12000004,East Midlands,region,02/06/2021,6874.8
E12000004,East Midlands,region,01/06/2021,6869.3
E12000004,East Midlands,region,31/05/2021,6864.1
E12000004,East Midlands,region,30/05/2021,6860.5
E12000004,East Midlands,region,29/05/2021,6857.3
E12000004,East Midlands,region,28/05/2021,6854.5
E12000004,East Midlands,region,27/05/2021,6850.8
E12000004,East Midlands,region,26/05/2021,6847.1
E12000004,East Midlands,region,25/05/2021,6843.1
E12000004,East Midlands,region,24/05/2021,6839.7
E12000004,East Midlands,region,23/05/2021,6835.7
E12000004,East Midlands,region,22/05/2021,6832.7
E12000004,East Midlands,region,21/05/2021,6830.3
E12000004,East Midlands,region,20/05/2021,6827.8
E12000004,East Midlands,region,19/05/2021,6824.2
E12000004,East Midlands,region,18/05/2021,6820.6
E12000004,East Midlands,region,17/05/2021,6817.9
E12000004,East Midlands,region,16/05/2021,6814.6
E12000004,East Midlands,region,15/05/2021,6811.7
E12000004,East Midlands,region,14/05/2021,6809.5
E12000004,East Midlands,region,13/05/2021,6806.6
E12000004,East Midlands,region,12/05/2021,6803.6
E12000004,East Midlands,region,11/05/2021,6800.7
E12000004,East Midlands,region,10/05/2021,6797.7
E12000004,East Midlands,region,09/05/2021,6792.9
E12000004,East Midlands,region,08/05/2021,6788.9
E12000004,East Midlands,region,07/05/2021,6786.4
E12000004,East Midlands,region,06/05/2021,6782.9
E12000004,East Midlands,region,05/05/2021,6777.8
E12000004,East Midlands,region,04/05/2021,6773
E12000004,East Midlands,region,03/05/2021,6768.6
E12000004,East Midlands,region,02/05/2021,6764.8
E12000004,East Midlands,region,01/05/2021,6761.8
E12000004,East Midlands,region,30/04/2021,6759.6
E12000004,East Midlands,region,29/04/2021,6757.4
E12000004,East Midlands,region,28/04/2021,6753.9
E12000004,East Midlands,region,27/04/2021,6750.3
E12000004,East Midlands,region,26/04/2021,6747.1
E12000004,East Midlands,region,25/04/2021,6743.5
E12000004,East Midlands,region,24/04/2021,6740.5
E12000004,East Midlands,region,23/04/2021,6738.2
E12000004,East Midlands,region,22/04/2021,6735.4
E12000004,East Midlands,region,21/04/2021,6732
E12000004,East Midlands,region,20/04/2021,6728.1
E12000004,East Midlands,region,19/04/2021,6724
E12000004,East Midlands,region,18/04/2021,6720
E12000004,East Midlands,region,17/04/2021,6715.9
E12000004,East Midlands,region,16/04/2021,6713.4
E12000004,East Midlands,region,15/04/2021,6709.9
E12000004,East Midlands,region,14/04/2021,6706.2
E12000004,East Midlands,region,13/04/2021,6701.8
E12000004,East Midlands,region,12/04/2021,6697.5
E12000004,East Midlands,region,11/04/2021,6692.8
E12000004,East Midlands,region,10/04/2021,6688.7
E12000004,East Midlands,region,09/04/2021,6684.9
E12000004,East Midlands,region,08/04/2021,6679.7
E12000004,East Midlands,region,07/04/2021,6673.6
E12000004,East Midlands,region,06/04/2021,6667.7
E12000004,East Midlands,region,05/04/2021,6661.2
E12000004,East Midlands,region,04/04/2021,6656.4
E12000004,East Midlands,region,03/04/2021,6652.1
E12000004,East Midlands,region,02/04/2021,6646.8
E12000004,East Midlands,region,01/04/2021,6641.2
E12000004,East Midlands,region,31/03/2021,6634.4
E12000004,East Midlands,region,30/03/2021,6626.9
E12000004,East Midlands,region,29/03/2021,6619.9
E12000004,East Midlands,region,28/03/2021,6612.4
E12000004,East Midlands,region,27/03/2021,6603.5
E12000004,East Midlands,region,26/03/2021,6596
E12000004,East Midlands,region,25/03/2021,6587.7
E12000004,East Midlands,region,24/03/2021,6577.1
E12000004,East Midlands,region,23/03/2021,6564.8
E12000004,East Midlands,region,22/03/2021,6553.7
E12000004,East Midlands,region,21/03/2021,6542.6
E12000004,East Midlands,region,20/03/2021,6532.9
E12000004,East Midlands,region,19/03/2021,6524.4
E12000004,East Midlands,region,18/03/2021,6514.7
E12000004,East Midlands,region,17/03/2021,6502.8
E12000004,East Midlands,region,16/03/2021,6491
E12000004,East Midlands,region,15/03/2021,6478.7
E12000004,East Midlands,region,14/03/2021,6466.4
E12000004,East Midlands,region,13/03/2021,6458.6
E12000004,East Midlands,region,12/03/2021,6450.6
E12000004,East Midlands,region,11/03/2021,6439.8
E12000004,East Midlands,region,10/03/2021,6428.2
E12000004,East Midlands,region,09/03/2021,6416.5
E12000004,East Midlands,region,08/03/2021,6404
E12000004,East Midlands,region,07/03/2021,6390.5
E12000004,East Midlands,region,06/03/2021,6381.3
E12000004,East Midlands,region,05/03/2021,6372.2
E12000004,East Midlands,region,04/03/2021,6359.7
E12000004,East Midlands,region,03/03/2021,6347.5
E12000004,East Midlands,region,02/03/2021,6334.9
E12000004,East Midlands,region,01/03/2021,6321
E12000004,East Midlands,region,28/02/2021,6305.4
E12000004,East Midlands,region,27/02/2021,6295.4
E12000004,East Midlands,region,26/02/2021,6284.8
E12000004,East Midlands,region,25/02/2021,6270.9
E12000004,East Midlands,region,24/02/2021,6254.4
E12000004,East Midlands,region,23/02/2021,6234.6
E12000004,East Midlands,region,22/02/2021,6211.3
E12000004,East Midlands,region,21/02/2021,6183.6
E12000004,East Midlands,region,20/02/2021,6165.7
E12000004,East Midlands,region,19/02/2021,6149.3
E12000004,East Midlands,region,18/02/2021,6126.7
E12000004,East Midlands,region,17/02/2021,6102.1
E12000004,East Midlands,region,16/02/2021,6075.6
E12000004,East Midlands,region,15/02/2021,6049
E12000004,East Midlands,region,14/02/2021,6014.6
E12000004,East Midlands,region,13/02/2021,5995.8
E12000004,East Midlands,region,12/02/2021,5977.1
E12000004,East Midlands,region,11/02/2021,5951.1
E12000004,East Midlands,region,10/02/2021,5923.3
E12000004,East Midlands,region,09/02/2021,5896.6
E12000004,East Midlands,region,08/02/2021,5868.7
E12000004,East Midlands,region,07/02/2021,5835
E12000004,East Midlands,region,06/02/2021,5812.2
E12000004,East Midlands,region,05/02/2021,5789.2
E12000004,East Midlands,region,04/02/2021,5759.5
E12000004,East Midlands,region,03/02/2021,5725.2
E12000004,East Midlands,region,02/02/2021,5689.1
E12000004,East Midlands,region,01/02/2021,5651
E12000004,East Midlands,region,31/01/2021,5608.5
E12000004,East Midlands,region,30/01/2021,5580.2
E12000004,East Midlands,region,29/01/2021,5550.2
E12000004,East Midlands,region,28/01/2021,5511.7
E12000004,East Midlands,region,27/01/2021,5466.7
E12000004,East Midlands,region,26/01/2021,5420.7
E12000004,East Midlands,region,25/01/2021,5373.4
E12000004,East Midlands,region,24/01/2021,5330.8
E12000004,East Midlands,region,23/01/2021,5305.4
E12000004,East Midlands,region,22/01/2021,5269.5
E12000004,East Midlands,region,21/01/2021,5222
E12000004,East Midlands,region,20/01/2021,5169
E12000004,East Midlands,region,19/01/2021,5113.9
E12000004,East Midlands,region,18/01/2021,5048.4
E12000004,East Midlands,region,17/01/2021,4982.1
E12000004,East Midlands,region,16/01/2021,4939.2
E12000004,East Midlands,region,15/01/2021,4896.9
E12000004,East Midlands,region,14/01/2021,4841.1
E12000004,East Midlands,region,13/01/2021,4783.6
E12000004,East Midlands,region,12/01/2021,4725.4
E12000004,East Midlands,region,11/01/2021,4658.7
E12000004,East Midlands,region,10/01/2021,4586.1
E12000004,East Midlands,region,09/01/2021,4541.8
E12000004,East Midlands,region,08/01/2021,4493.9
E12000004,East Midlands,region,07/01/2021,4436.4
E12000004,East Midlands,region,06/01/2021,4375.3
E12000004,East Midlands,region,05/01/2021,4309.8
E12000004,East Midlands,region,04/01/2021,4237.9
E12000004,East Midlands,region,03/01/2021,4149.9
E12000004,East Midlands,region,02/01/2021,4088.3
E12000004,East Midlands,region,01/01/2021,4018.3
E12000004,East Midlands,region,31/12/2020,3984.1
E12000004,East Midlands,region,30/12/2020,3923
E12000004,East Midlands,region,29/12/2020,3848.8
E12000004,East Midlands,region,28/12/2020,3767.3
E12000004,East Midlands,region,27/12/2020,3716.1
E12000004,East Midlands,region,26/12/2020,3667
E12000004,East Midlands,region,25/12/2020,3628.8
E12000004,East Midlands,region,24/12/2020,3614.5
E12000004,East Midlands,region,23/12/2020,3585
E12000004,East Midlands,region,22/12/2020,3543.8
E12000004,East Midlands,region,21/12/2020,3501.2
E12000004,East Midlands,region,20/12/2020,3452
E12000004,East Midlands,region,19/12/2020,3417.2
E12000004,East Midlands,region,18/12/2020,3389.9
E12000004,East Midlands,region,17/12/2020,3354.9
E12000004,East Midlands,region,16/12/2020,3320.3
E12000004,East Midlands,region,15/12/2020,3285.7
E12000004,East Midlands,region,14/12/2020,3250.4
E12000004,East Midlands,region,13/12/2020,3208.4
E12000004,East Midlands,region,12/12/2020,3186.9
E12000004,East Midlands,region,11/12/2020,3165.8
E12000004,East Midlands,region,10/12/2020,3136.4
E12000004,East Midlands,region,09/12/2020,3106.9
E12000004,East Midlands,region,08/12/2020,3078.3
E12000004,East Midlands,region,07/12/2020,3049.4
E12000004,East Midlands,region,06/12/2020,3017.2
E12000004,East Midlands,region,05/12/2020,2997.5
E12000004,East Midlands,region,04/12/2020,2980
E12000004,East Midlands,region,03/12/2020,2957.6
E12000004,East Midlands,region,02/12/2020,2932.1
E12000004,East Midlands,region,01/12/2020,2906.3
E12000004,East Midlands,region,30/11/2020,2880.3
E12000004,East Midlands,region,29/11/2020,2850.8
E12000004,East Midlands,region,28/11/2020,2834.4
E12000004,East Midlands,region,27/11/2020,2816.5
E12000004,East Midlands,region,26/11/2020,2793.5
E12000004,East Midlands,region,25/11/2020,2769.5
